report_id,created_at,user_id,name,phone,province,lat,lng,text_content,image_label,text_label,urgency_score,network_mode,sync_status
009bb058-46ce-4ca0-8f30-c355ccf226b2,2026-05-23T00:29:00+00:00,ba88cd72-5906-4737-b35e-39adc6867c41,Dang Ngoc Anh,0739641883,Quang Ngai,15.118324,108.795547,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,irrelevant,0.744,full,pending
419cad7d-34d1-48e1-baf0-7e5dda76eb4f,2026-05-23T00:04:00+00:00,bc68dead-b924-41f9-b819-1d2d49f4ee33,Pham Thu Ha,0943214247,Quang Ngai,15.114758,108.795652,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,need_supplies,0.8486,full,synced
01e66949-bf9f-4dff-a87b-7a38d5865bc8,2026-05-22T23:43:00+00:00,94ef09aa-622c-4021-b6c7-77593f69ebbc,Nguyen Van An,0983504237,Quang Ngai,15.115416,108.795669,Thoi tiet hoi am uot nhung chua co ngap lu.,none,irrelevant,0.5535,full,synced
872f67d2-d7c3-4bde-a100-0f3197f1b036,2026-05-22T22:11:00+00:00,6b152adc-6b47-44fa-8051-8add98af5cbc,Bui Thi Mai,0378501420,Quang Ngai,15.114348,108.794018,Gia dinh toi da di chuyen len cao hon.,low,need_supplies,0.7061,full,pending
f35a4267-7fb3-4197-90c2-1a9332161a1c,2026-05-22T23:15:00+00:00,9e248e4d-d354-43f9-b34a-31b3eae74d1d,Nguyen Van An,0644152669,Quang Ngai,15.115506,108.789854,"Muc nuoc dang tang, can theo doi them.",medium,safe_update,0.7368,metadata,synced
dcab958a-4a5b-4b0d-8b9a-b42d91e856ef,2026-05-22T21:40:00+00:00,fac7c3f4-ed8b-448d-8520-4315a7e3c276,Tran Thi Bich,0614259382,Quang Ngai,15.115209,108.795638,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,urgent_rescue,0.8167,full,pending
e8f9599c-d7a8-4d54-b792-7aac53b20810,2026-05-22T05:29:00+00:00,4aa4e494-2f80-4b35-99b8-375ea80391dc,Dang Ngoc Anh,0333954324,Binh Dinh,13.786795,109.219234,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,urgent_rescue,0.5734,full,pending
1a9811c6-b3de-481b-b73b-e5d8ff446e92,2026-05-22T04:50:00+00:00,165533a9-f624-4c50-b768-a7bedf8ce719,Hoang Gia Bao,0760905625,Binh Dinh,13.790928,109.219895,Can ho tro khan cap vi nuoc dang len rat nhanh.,high,urgent_rescue,0.6363,full,pending
cba88ee6-deb1-437f-9ab5-d828e74a190c,2026-05-22T05:03:00+00:00,76c24e97-82db-4f19-9ebd-e10ea864c58b,Hoang Gia Bao,0712099943,Binh Dinh,13.785111,109.220967,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.652,full,synced
7915b54d-5338-4d91-9de2-41e12281e148,2026-05-22T05:47:00+00:00,bbdaa14e-eb6e-4ba9-8ed3-87a3ee2aa671,Hoang Gia Bao,0641452485,Binh Dinh,13.788794,109.219419,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,irrelevant,0.2846,metadata,synced
7c300326-446e-43cf-a1c3-eec566ea073e,2026-05-22T04:28:00+00:00,0ffebacf-df80-4288-892e-d2a4295133f4,Dang Ngoc Anh,0790251151,Binh Dinh,13.787949,109.215693,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,need_supplies,0.655,metadata,pending
8d3a2816-4d39-427b-8b24-7e1405fa6269,2026-05-22T04:29:00+00:00,dc2ab45c-0314-4cc8-86f0-067c8117d60a,Le Hoang Nam,0867337891,Binh Dinh,13.792286,109.217781,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,need_supplies,0.6061,full,pending
d48227e8-4a72-459b-8a7c-65da7098dd12,2026-05-22T06:37:00+00:00,15a4fb54-f152-4703-9be2-3e481692a7ab,Le Hoang Nam,0560527631,Binh Dinh,13.789456,109.220162,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.5413,full,pending
d5cc7b68-0986-43bc-91f0-ca0b79b387a3,2026-05-22T04:50:00+00:00,d47cee73-d37c-481e-9c83-935c70b35b26,Hoang Gia Bao,0684797762,Binh Dinh,13.786121,109.219458,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,safe_update,0.6411,full,pending
b5ea6fc9-d51d-4792-b1c3-a37bada1c0ad,2026-05-22T05:17:00+00:00,f5863bb9-322c-4cc0-a713-3b71f2afb7be,Pham Thu Ha,0346032304,Binh Dinh,13.789235,109.22139,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7528,full,pending
bc6dc1df-20f4-4372-a043-5098160e901c,2026-05-22T04:11:00+00:00,f1196a05-7949-47e8-924c-c19a9f4f3d1b,Bui Thi Mai,0454689713,Binh Dinh,13.785108,109.219945,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.788,metadata,pending
4b74ac75-0305-4b93-83fb-6cea56facab3,2026-05-22T04:41:00+00:00,5ea61444-8171-4826-97b2-9ea7e4857097,Pham Thu Ha,0891121400,Binh Dinh,13.792073,109.214146,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.7811,full,pending
484f76ad-9f53-4877-814f-edabdde1cffb,2026-05-22T05:15:00+00:00,a22745ba-07de-44b5-9f5f-9fa31241bf2b,Vo Minh Khoa,0578829070,Binh Dinh,13.790394,109.216516,"Muc nuoc dang tang, can theo doi them.",medium,need_supplies,0.6682,full,synced
c241baa9-fd8e-4daa-8fd7-197420b8bd7f,2026-05-22T05:53:00+00:00,8c2b3db5-9121-40b8-81c4-ed9841fab526,Nguyen Van An,0739698906,Binh Dinh,13.790269,109.215972,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,need_supplies,0.5929,full,synced
f7974fca-57a3-4929-876a-81b2ee5eef4f,2026-05-22T04:50:00+00:00,bfce0b60-2fa3-4e43-8cb8-56d317182897,Bui Thi Mai,0896126771,Binh Dinh,13.777823,109.21835,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,urgent_rescue,0.6642,full,synced
89338241-849b-4919-889b-3f604624502b,2026-05-22T05:18:00+00:00,63dd325e-5336-4ff6-a122-46e9cd43f7fa,Nguyen Van An,0714539747,Binh Dinh,13.774852,109.218941,"Muc nuoc dang tang, can theo doi them.",medium,safe_update,0.5053,full,synced
0916d426-d2e9-4b44-938f-5954637411ff,2026-05-22T04:00:00+00:00,321f1105-3ae8-4f5f-938e-55cc72aca88a,Le Hoang Nam,0339356057,Binh Dinh,13.780208,109.21617,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.7903,full,synced
ae6e772a-b5ef-42ef-8c15-4ed11adc2b5b,2026-05-22T06:38:00+00:00,0a52ee8a-424b-4ee2-875b-2142c1adf657,Hoang Gia Bao,0312244945,Binh Dinh,13.781734,109.220673,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,urgent_rescue,0.6977,full,synced
e8a8104f-b29a-47d5-ac20-db35a5c0bf97,2026-05-22T03:52:00+00:00,764309a6-ee08-4c7b-aeba-dae002c03f4e,Le Hoang Nam,0322927031,Binh Dinh,13.777849,109.218739,Gia dinh toi da di chuyen len cao hon.,low,irrelevant,0.5144,full,synced
5e123b1f-b705-4fd9-ac73-56243628c103,2026-05-22T04:52:00+00:00,7fea16da-b39f-4c22-a8a8-692ef7659f6c,Hoang Gia Bao,0685833309,Binh Dinh,13.780666,109.214864,"Duong vao con bi ngap nhe, hien tai van an toan.",low,need_supplies,0.6267,full,pending
4be2add4-58b4-4750-baef-78226d1407ef,2026-05-22T04:08:00+00:00,a1d298d0-b4a0-4a4e-8c7d-e98a7b9da6b4,Hoang Gia Bao,0684182331,Binh Dinh,13.779213,109.220182,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,urgent_rescue,0.7545,full,synced
2dd28f1b-c5ee-48d2-8919-d47cf0a39db6,2026-05-22T04:09:00+00:00,f779fcaa-9060-412e-8dc0-aca9302e15bf,Tran Thi Bich,0715711200,Binh Dinh,13.777828,109.216364,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.7044,metadata,synced
30ce76fc-3564-46dc-9998-13345a5ba997,2026-05-22T06:13:00+00:00,f9eabfa8-165d-4016-8a10-b7f575f9646d,Nguyen Van An,0452209421,Binh Dinh,13.777608,109.212877,"Gia dinh toi da on dinh, khong can ho tro them.",none,irrelevant,0.4126,full,pending
749577c0-83e2-4306-a5b4-5b525f985c57,2026-05-22T05:29:00+00:00,bfa5f544-452f-425c-b3e7-ee583f9132c7,Hoang Gia Bao,0882553061,Binh Dinh,13.781689,109.215152,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.7335,metadata,pending
f8a84cd7-1f90-4a82-a7db-0e8ad1b7bfd2,2026-05-22T06:44:00+00:00,c52a83cb-8188-4d11-a136-72803b22d527,Hoang Gia Bao,0420202996,Binh Dinh,13.779846,109.216966,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7999,metadata,synced
b89017f9-c2ef-4c73-979d-515d55a245bd,2026-05-22T05:29:00+00:00,19ee5418-3a31-45ad-9d4f-f4602edb42e0,Bui Thi Mai,0640620216,Binh Dinh,13.782049,109.215396,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,safe_update,0.69,metadata,synced
dfccea79-63df-47a6-b191-4464e005285e,2026-05-22T06:42:00+00:00,c941b996-3f85-40d4-9cae-83c99ab0e7cb,Pham Thu Ha,0819865900,Binh Dinh,13.778602,109.215879,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.6945,full,synced
fa0f40ad-8570-4f6e-91af-381f0873f8c4,2026-05-20T19:35:00+00:00,d93cc7ce-7566-43db-b30e-417313721bff,Hoang Gia Bao,0684757265,Phu Yen,13.086178,109.092681,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,need_supplies,0.3037,full,pending
702718e4-2b75-49a0-9b5f-f9d85b9b182f,2026-05-20T19:47:00+00:00,488c816e-603f-4d06-9ec3-9e7b8be37203,Nguyen Van An,0565540647,Phu Yen,13.087163,109.091201,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,safe_update,0.4093,full,synced
291339a2-6766-4319-9efa-7e5f3d9b3d39,2026-05-20T19:19:00+00:00,28f442ca-2fc8-488f-9b00-d0bd04b9dd65,Vo Minh Khoa,0576185975,Phu Yen,13.087323,109.087355,"Duong vao con bi ngap nhe, hien tai van an toan.",low,need_supplies,0.4516,full,pending
6e2eb3bd-12eb-45f4-b8e4-1b033b8bdb6f,2026-05-20T19:33:00+00:00,d2d44c88-7d1d-458b-b726-42b059518634,Bui Thi Mai,0792767884,Phu Yen,13.086534,109.086521,"Gia dinh toi da on dinh, khong can ho tro them.",none,safe_update,0.343,full,pending
249f32d5-7dee-4eda-89db-cc217391502d,2026-05-20T19:58:00+00:00,7f32423a-9fd5-46ef-b4f0-da1c58807251,Dang Ngoc Anh,0697380687,Phu Yen,13.085165,109.09141,"Muc nuoc dang tang, can theo doi them.",medium,need_supplies,0.5512,full,pending
9ff9cafb-97f7-4906-b114-8735923e2e9b,2026-05-20T21:14:00+00:00,feee1c18-05fe-4683-96cb-8a1ee3d1bfb1,Vo Minh Khoa,0894946730,Phu Yen,13.083983,109.088656,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,irrelevant,0.504,full,pending
0e682eb3-5572-4ee9-976a-15834fa7ae7b,2026-05-20T19:53:00+00:00,37078704-6e60-45b5-97b2-536cf1dd522e,Pham Thu Ha,0783233096,Phu Yen,13.084698,109.092901,"Duong vao con bi ngap nhe, hien tai van an toan.",low,irrelevant,0.4223,metadata,pending
d184c926-f742-4fa9-8eb2-f7b5a6302a29,2026-05-20T20:15:00+00:00,b261cf5f-2208-46b7-a4fe-249fc5bce076,Tran Thi Bich,0964914054,Phu Yen,13.090662,109.087715,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,safe_update,0.5433,full,pending
f546cd49-ed58-4dc1-b789-ea523487e1b7,2026-05-20T19:21:00+00:00,cfdf10d6-f476-4e2c-b793-639409fca3a3,Bui Thi Mai,0763795149,Phu Yen,13.088103,109.092266,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,urgent_rescue,0.6802,metadata,synced
6ea4cd29-d7f5-46fe-b1b7-d4cfffc43291,2026-05-20T20:04:00+00:00,99bb4b50-4783-416c-a27d-2bc305bce105,Tran Thi Bich,0343316996,Phu Yen,13.087068,109.092945,Gia dinh toi da di chuyen len cao hon.,low,irrelevant,0.4646,full,synced
eb473c96-f44e-4244-8b65-c27820211b8e,2026-05-20T18:28:00+00:00,e3bfd730-ccb5-40c9-9b89-9fc2123e9512,Dang Ngoc Anh,0967774765,Phu Yen,13.087244,109.091634,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,irrelevant,0.5655,full,pending
7b7ce502-c813-4227-ab72-2acdb89c61c4,2026-05-20T20:29:00+00:00,aa67b41d-6a0b-4564-8b62-15aa50c83d21,Bui Thi Mai,0988999206,Phu Yen,13.087197,109.092017,"Thong tin cap nhat tinh hinh khu vuc, moi nguoi an toan.",none,safe_update,0.4491,full,synced
870cd260-a0dc-47a3-b56c-22095917ab1c,2026-05-20T20:20:00+00:00,0e84b4a4-7d31-41b4-9abb-1eb82d2f876b,Le Hoang Nam,0551861213,Phu Yen,13.083116,109.089572,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7816,metadata,synced
3ad21ed6-c764-4bfe-95a9-170647c4eedc,2026-05-21T19:17:00+00:00,4fe64006-352e-429c-aa32-a7ee4e62aa65,Tran Thi Bich,0832059232,Phu Yen,13.081374,109.097456,Thoi tiet hoi am uot nhung chua co ngap lu.,none,irrelevant,0.4413,metadata,synced
cb229f23-79cf-49bc-b875-fbd80dd9d436,2026-05-21T21:21:00+00:00,242dda99-3980-4313-8b15-a5a8c0eb7a82,Hoang Gia Bao,0834756698,Phu Yen,13.080113,109.095203,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.7054,full,synced
3981bb76-5ecc-46fd-bfc3-dc9858e8ed3b,2026-05-21T21:37:00+00:00,d7058dea-5d9d-4cf7-8594-696622c0ad8c,Pham Thu Ha,0447358810,Phu Yen,13.086619,109.09421,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,urgent_rescue,0.5804,metadata,pending
c15fb90c-d16d-40fb-9637-535eff953af8,2026-05-21T19:26:00+00:00,62b8d54a-dda1-43dc-9a32-3b92c4689949,Tran Thi Bich,0575697427,Phu Yen,13.085867,109.094996,Gia dinh toi da di chuyen len cao hon.,low,need_supplies,0.6365,full,synced
8a56cbd5-61f7-42ac-9938-1e8e06b597e9,2026-05-21T21:36:00+00:00,562843a2-e115-4feb-8d1b-d2c2d00916c5,Le Hoang Nam,0949922369,Phu Yen,13.082204,109.091192,Vung nay co nuoc ngap nhung chua qua nghiem trong.,low,safe_update,0.4948,full,synced
3d22c351-49f7-44d1-b000-8871a5ccb588,2026-05-21T20:20:00+00:00,870af33e-4574-4cfa-aa66-937e1ce01071,Hoang Gia Bao,0690050918,Phu Yen,13.079732,109.092912,"Duong vao con bi ngap nhe, hien tai van an toan.",low,safe_update,0.544,full,pending
d09aa704-59cb-4274-bc8a-8c6b28d6fb51,2026-05-21T21:42:00+00:00,9ab26a76-5556-41cf-9f59-e30a566d6f92,Le Hoang Nam,0648766747,Phu Yen,13.083508,109.098436,"Cuu voi! Nuoc vao toi mai nha, can nguoi den ngay.",high,urgent_rescue,0.746,full,synced
64d3f95b-cc8f-48cd-80c7-79cbb03995a7,2026-05-21T19:13:00+00:00,5479cf54-0331-4e9c-a02b-bddad8081cae,Hoang Gia Bao,0777838742,Phu Yen,13.086461,109.098731,Xin cung cap thuc pham va nuoc sach cho khu vuc nay.,medium,urgent_rescue,0.765,full,synced
2d463dca-701d-46f2-ad4d-45f7c588942a,2026-05-21T20:53:00+00:00,1d0946f4-9601-43e3-9872-3f1c6741b0e7,Vo Minh Khoa,0346890134,Phu Yen,13.08307,109.090908,"Gia dinh toi da on dinh, khong can ho tro them.",none,irrelevant,0.4689,full,synced
e8014341-6413-487e-8f4d-34431a68fb77,2026-05-21T21:24:00+00:00,51ce1e20-e39f-416a-9251-22c0fa93d095,Tran Thi Bich,0582894477,Phu Yen,13.085354,109.097057,"Muc nuoc dang tang, can theo doi them.",medium,urgent_rescue,0.7309,full,synced
e07f69d4-2016-4dcb-a41d-ceb28d83fd79,2026-05-21T19:10:00+00:00,fe7b0355-1ce5-4f25-ab6d-c61f97da0975,Pham Thu Ha,0514325890,Phu Yen,13.085512,109.094136,Gia dinh toi da di chuyen len cao hon.,low,safe_update,0.6201,full,synced
a04ae3b4-84d4-48b2-b086-215fef47e02c,2026-05-21T20:52:00+00:00,7f509c37-1d24-4859-8f65-965add52caf1,Dang Ngoc Anh,0991907952,Phu Yen,13.086459,109.09122,"Khu nay ngap nang, can cuu ho gap, co nguoi mac ket.",high,urgent_rescue,0.8412,full,pending
3eca3f37-c526-4eac-86d9-b4923f34301f,2026-05-21T19:52:00+00:00,167e479b-0c22-4532-ba7b-d7ec47554bde,Le Hoang Nam,0549276764,Phu Yen,13.085993,109.097413,"Nha dang bi ngap mot phan, can ho tro di chuyen.",medium,need_supplies,0.7424,full,synced
